"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0072329","BP","GO:0072329","monocarboxylic acid catabolic process",16,-0.649744663609454,-2.9078228463796,0.00314465408805031,0.0391706789086702,0.0286013432416558,187,"tags=88%, list=10%, signal=80%","18/197257/51181/5106/6652/66002/1579/189/4051/51179/64902/5105/8529/2168"
"GO:0003018","BP","GO:0003018","vascular process in circulatory system",23,-0.426285992949581,-2.24943720893709,0.00318471337579618,0.0391706789086702,0.0286013432416558,422,"tags=61%, list=22%, signal=48%","147/624/5138/7010/2702/1131/7432/634/1812/152/1113/554/4842/3827"
"GO:0005740","CC","GO:0005740","mitochondrial envelope",23,-0.381375824919569,-2.01245404576223,0.00318471337579618,0.0391706789086702,0.0286013432416558,525,"tags=70%, list=27%, signal=51%","2180/5350/65055/284439/8564/197257/284723/5138/4653/1160/1610/445/339983/6652/1339/58510"
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity",23,-0.444965779849949,-2.34800720279957,0.00318471337579618,0.0391706789086702,0.0286013432416558,164,"tags=57%, list=8%, signal=52%","6580/83697/2562/1187/5349/363/115019/142680/6559/6521/6569/9376/9356"
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process",23,-0.377528877304745,-1.99215437078173,0.00318471337579618,0.0391706789086702,0.0286013432416558,525,"tags=61%, list=27%, signal=45%","2180/552/335/7421/7010/84649/6363/634/1579/7069/27329/2168/3158/54600"
"GO:0031966","CC","GO:0031966","mitochondrial membrane",23,-0.381375824919569,-2.01245404576223,0.00318471337579618,0.0391706789086702,0.0286013432416558,525,"tags=70%, list=27%, signal=51%","2180/5350/65055/284439/8564/197257/284723/5138/4653/1160/1610/445/339983/6652/1339/58510"
"GO:0097237","BP","GO:0097237","cellular response to toxic substance",23,-0.384562858066581,-2.02927146661484,0.00318471337579618,0.0391706789086702,0.0286013432416558,547,"tags=65%, list=28%, signal=47%","4233/3040/2947/137902/10715/3791/389434/1728/213/3039/2878/2877/57016/2938/2168"
"GO:0098862","CC","GO:0098862","cluster of actin-based cell projections",23,-0.467641848475526,-2.46766488182825,0.00318471337579618,0.0391706789086702,0.0286013432416558,467,"tags=70%, list=24%, signal=53%","257629/2028/51181/793/55600/140469/116085/83715/8029/142680/11136/1244/4311/762/6569/5816"
"GO:1901568","BP","GO:1901568","fatty acid derivative metabolic process",23,-0.516201674101929,-2.72390665479321,0.00318471337579618,0.0391706789086702,0.0286013432416558,371,"tags=57%, list=19%, signal=46%","5730/84649/1555/5322/66002/1579/124975/255189/4051/525/2938/8529/3158"
"GO:0044242","BP","GO:0044242","cellular lipid catabolic process",22,-0.633249389550399,-3.25802626214386,0.0032258064516129,0.0391706789086702,0.0286013432416558,344,"tags=73%, list=18%, signal=61%","5106/80339/5336/339221/133121/2167/66002/57016/1579/255189/4051/51179/5105/27329/8529/2168"
"GO:0045017","BP","GO:0045017","glycerolipid biosynthetic process",22,-0.487342072869884,-2.50734275983276,0.0032258064516129,0.0391706789086702,0.0286013432416558,525,"tags=73%, list=27%, signal=54%","2180/5319/335/4023/84649/5106/80339/64850/5336/5322/80157/2819/7069/248/5105/5288"
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus",22,-0.414545000937365,-2.13280663539731,0.0032258064516129,0.0391706789086702,0.0286013432416558,506,"tags=68%, list=26%, signal=51%","760/5319/4023/5167/5106/2692/5618/634/445/107/1393/245972/5313/5105/525"
"GO:0072562","CC","GO:0072562","blood microparticle",22,-0.392387974409445,-2.01881019811652,0.0032258064516129,0.0391706789086702,0.0286013432416558,384,"tags=50%, list=20%, signal=41%","259/213/3039/2220/70/8547/2638/5340/6521/173/3827"
"GO:0005996","BP","GO:0005996","monosaccharide metabolic process",26,-0.448215227316962,-2.48552230281508,0.00328947368421053,0.0391706789086702,0.0286013432416558,386,"tags=58%, list=20%, signal=47%","5167/84649/51181/5106/6652/54578/2819/2103/283310/5313/3795/5105/2538/229/54600"
"GO:0033218","MF","GO:0033218","amide binding",26,-0.401765792278203,-2.22794268546675,0.00328947368421053,0.0391706789086702,0.0286013432416558,513,"tags=69%, list=26%, signal=52%","2947/6752/552/388323/335/5125/2028/10841/4329/80339/2692/10268/5618/1393/23428/11136/4311/3929"
"GO:0009165","BP","GO:0009165","nucleotide biosynthetic process",24,-0.446354267880238,-2.37519325176247,0.00332225913621262,0.0391706789086702,0.0286013432416558,242,"tags=46%, list=12%, signal=41%","27231/107/9390/554235/2819/2103/5313/23475/4842/6521/229"
"GO:0015293","MF","GO:0015293","symporter activity",24,-0.454415241964647,-2.41808826280122,0.00332225913621262,0.0391706789086702,0.0286013432416558,186,"tags=42%, list=10%, signal=38%","115584/9058/142680/6559/6569/153201/159963/6524/64849/10991"
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process",24,-0.480413266762785,-2.55643203478518,0.00332225913621262,0.0391706789086702,0.0286013432416558,423,"tags=62%, list=22%, signal=49%","978/5138/5167/1776/7432/5136/51733/1807/554235/2819/2103/5313/6521/131405/229"
"GO:0046717","BP","GO:0046717","acid secretion",24,-0.476649348205324,-2.53640302509223,0.00332225913621262,0.0391706789086702,0.0286013432416558,505,"tags=71%, list=26%, signal=53%","5319/552/18/8564/3784/624/5322/4915/389015/123264/1579/189/255189/1244/5733/84647/8529"
"GO:0071466","BP","GO:0071466","cellular response to xenobiotic stimulus",24,-0.54567427789362,-2.90370666481683,0.00332225913621262,0.0391706789086702,0.0286013432416558,531,"tags=79%, list=27%, signal=58%","8639/2180/2947/134147/26227/5138/1728/5106/1555/445/845/1393/54578/22977/1244/5105/2938/2939/54600"
"GO:1901293","BP","GO:1901293","nucleoside phosphate biosynthetic process",24,-0.446354267880238,-2.37519325176247,0.00332225913621262,0.0391706789086702,0.0286013432416558,242,"tags=46%, list=12%, signal=41%","27231/107/9390/554235/2819/2103/5313/23475/4842/6521/229"
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity",25,-0.48648049600956,-2.62164276041481,0.00333333333333333,0.0391706789086702,0.0286013432416558,304,"tags=56%, list=16%, signal=48%","9056/117247/634/9390/9058/123264/23428/115019/11136/1244/153201/159963/64849/10991"
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process",25,-0.59844408100939,-3.22501437439032,0.00333333333333333,0.0391706789086702,0.0286013432416558,526,"tags=84%, list=27%, signal=62%","8836/1158/2947/79094/5319/389434/10841/10840/7038/1160/9027/445/5322/2625/8659/124975/255189/51268/1733/2938/2939"
"GO:0015698","BP","GO:0015698","inorganic anion transport",25,-0.41900307109593,-2.25800700529756,0.00333333333333333,0.0391706789086702,0.0286013432416558,418,"tags=56%, list=22%, signal=44%","83697/2562/5167/1187/7038/5349/363/115019/142680/6559/6521/6569/9376/9356"
"GO:0019842","MF","GO:0019842","vitamin binding",25,-0.432137075663488,-2.32878613883371,0.00333333333333333,0.0391706789086702,0.0286013432416558,497,"tags=72%, list=26%, signal=54%","84706/18/7421/2571/10841/213/1644/2875/793/64850/64220/83758/7274/2638/8029/189/64902/173"
"GO:0031406","MF","GO:0031406","carboxylic acid binding",25,-0.45009323039182,-2.42555183331592,0.00333333333333333,0.0391706789086702,0.0286013432416558,440,"tags=68%, list=23%, signal=53%","7421/2571/4935/5104/6401/5730/10841/213/1644/445/1807/2167/189/4842/5105/2168/54600"
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity",25,-0.48648049600956,-2.62164276041481,0.00333333333333333,0.0391706789086702,0.0286013432416558,304,"tags=56%, list=16%, signal=48%","9056/117247/634/9390/9058/123264/23428/115019/11136/1244/153201/159963/64849/10991"
"GO:0055067","BP","GO:0055067","monovalent inorganic cation homeostasis",25,-0.533233400519195,-2.87359410202346,0.00333333333333333,0.0391706789086702,0.0286013432416558,224,"tags=52%, list=12%, signal=47%","389015/7274/3766/245972/66002/1579/554/6559/6338/6521/525/51458/8529"
"GO:0008202","BP","GO:0008202","steroid metabolic process",27,-0.435262110541817,-2.45803206172654,0.00336700336700337,0.0391706789086702,0.0286013432416558,269,"tags=48%, list=14%, signal=42%","5618/1555/6716/51171/2638/441282/8029/1586/3291/27329/2538/8431/3158"
"GO:0008217","BP","GO:0008217","regulation of blood pressure",27,-0.402611450423173,-2.27364576329992,0.00336700336700337,0.0391706789086702,0.0286013432416558,154,"tags=63%, list=8%, signal=59%","552/5125/18/2028/147/2702/56670/1113/66002/4852/1579/554/4842/4311/3291/5972/8529"
"GO:0042578","MF","GO:0042578","phosphoric ester hydrolase activity",27,-0.491435769801896,-2.77525851480305,0.00336700336700337,0.0391706789086702,0.0286013432416558,406,"tags=63%, list=21%, signal=50%","624/5138/5167/2139/249/1131/2151/5336/5136/2070/339221/133121/1128/345557/248/1852/2538"
"GO:0043177","MF","GO:0043177","organic acid binding",27,-0.445328750418922,-2.51488085001408,0.00336700336700337,0.0391706789086702,0.0286013432416558,440,"tags=67%, list=23%, signal=52%","7421/2571/4935/5104/6401/5730/10841/213/1644/3039/445/1807/2167/189/4842/5105/2168/54600"
"GO:0050662","MF","GO:0050662","coenzyme binding",27,-0.677166463669666,-3.82412536839939,0.00336700336700337,0.0391706789086702,0.0286013432416558,497,"tags=93%, list=26%, signal=70%","84706/18/3418/8564/2571/197257/26227/389434/219/213/1644/2875/4329/80339/64850/1610/6652/554235/2819/189/4842/51179/64902/3291/58510"
"GO:0048545","BP","GO:0048545","response to steroid hormone",28,-0.469699771460029,-2.67709473798221,0.00344827586206897,0.0391706789086702,0.0286013432416558,556,"tags=71%, list=29%, signal=52%","116/8928/6752/760/552/7421/11170/9970/5106/249/2692/55885/6422/445/2103/189/1244/3291/5105/8431"
"GO:1901605","BP","GO:1901605","alpha-amino acid metabolic process",28,-0.614677274014103,-3.5034066350625,0.00344827586206897,0.0391706789086702,0.0286013432416558,522,"tags=89%, list=27%, signal=66%","1158/84706/8564/2571/26227/4482/389434/10841/2875/4329/9056/1160/29968/1610/445/8659/189/4842/384/51268/64902/79814/58510/3242/5053"
"GO:0006644","BP","GO:0006644","phospholipid metabolic process",29,-0.490438955136174,-2.84653120410185,0.00347222222222222,0.0391706789086702,0.0286013432416558,316,"tags=55%, list=16%, signal=47%","80339/64850/5336/6363/5322/117283/339221/133121/80157/2819/248/255189/27329/5288/84647/3158"
"GO:0006732","BP","GO:0006732","coenzyme metabolic process",29,-0.578518232746878,-3.35774755330886,0.00347222222222222,0.0391706789086702,0.0286013432416558,526,"tags=79%, list=27%, signal=59%","8836/2180/3418/8564/641372/84649/10841/51181/10840/27231/122970/9390/554235/2819/2103/5313/80221/23475/51268/6521/229/8529/3158"
"GO:0016042","BP","GO:0016042","lipid catabolic process",29,-0.617286180022922,-3.58275857758525,0.00347222222222222,0.0391706789086702,0.0286013432416558,344,"tags=69%, list=18%, signal=58%","5106/80339/5336/51171/5322/339221/133121/2167/66002/57016/1579/345557/255189/4051/51179/5105/27329/84647/8529/2168"
"GO:0043270","BP","GO:0043270","positive regulation of ion transport",29,-0.405000831936167,-2.35064424169448,0.00347222222222222,0.0391706789086702,0.0286013432416558,573,"tags=69%, list=30%, signal=49%","10396/784/5319/552/335/18/8564/3784/187/1272/10268/5336/342667/1812/1579/1128/4842/6569/10991/8529"
"GO:0044270","BP","GO:0044270","cellular nitrogen compound catabolic process",31,-0.490007103820565,-2.92404835232439,0.00355871886120996,0.0391706789086702,0.0286013432416558,454,"tags=68%, list=23%, signal=53%","8564/978/5138/5167/259/10841/4329/10840/1776/7432/5136/51733/1807/554235/2819/2103/5313/23475/6521/131405/229"
"GO:0046486","BP","GO:0046486","glycerolipid metabolic process",30,-0.52665597204098,-3.07085215424049,0.00357142857142857,0.0391706789086702,0.0286013432416558,525,"tags=73%, list=27%, signal=54%","2180/5319/335/4023/84649/5106/80339/64850/5336/5322/117283/133121/80157/2167/2819/7069/248/255189/5105/2538/5288/2168"
"GO:0006091","BP","GO:0006091","generation of precursor metabolites and energy",32,-0.497580480211166,-2.98673195324075,0.00363636363636364,0.0391706789086702,0.0286013432416558,218,"tags=50%, list=11%, signal=45%","8659/2877/125/130/2819/2103/63976/5313/3795/22977/126/1339/6521/2538/229/3158"
"GO:0009150","BP","GO:0009150","purine ribonucleotide metabolic process",32,-0.435393960958941,-2.61345673144624,0.00363636363636364,0.0391706789086702,0.0286013432416558,410,"tags=56%, list=21%, signal=45%","641372/5138/5167/84649/4625/122970/5136/107/2819/2103/5313/80221/51268/1339/6521/525/229/3158"
"GO:0009259","BP","GO:0009259","ribonucleotide metabolic process",32,-0.435393960958941,-2.61345673144624,0.00363636363636364,0.0391706789086702,0.0286013432416558,410,"tags=56%, list=21%, signal=45%","641372/5138/5167/84649/4625/122970/5136/107/2819/2103/5313/80221/51268/1339/6521/525/229/3158"
"GO:0019439","BP","GO:0019439","aromatic compound catabolic process",32,-0.484134201191474,-2.90602052504474,0.00363636363636364,0.0391706789086702,0.0286013432416558,454,"tags=66%, list=23%, signal=51%","8564/978/5138/5167/259/10841/10840/1776/7432/5136/51733/1807/554235/2819/2103/5313/6521/131405/3242/229/5053"
"GO:0019693","BP","GO:0019693","ribose phosphate metabolic process",32,-0.435393960958941,-2.61345673144624,0.00363636363636364,0.0391706789086702,0.0286013432416558,410,"tags=56%, list=21%, signal=45%","641372/5138/5167/84649/4625/122970/5136/107/2819/2103/5313/80221/51268/1339/6521/525/229/3158"
"GO:0006631","BP","GO:0006631","fatty acid metabolic process",34,-0.530022649211449,-3.27898957041069,0.00364963503649635,0.0391706789086702,0.0286013432416558,417,"tags=65%, list=22%, signal=52%","4023/641372/5730/84649/5106/283985/80339/1555/634/122970/66002/1579/80221/255189/4051/51179/5105/27329/525/2938/8529/2168"
"GO:0006790","BP","GO:0006790","sulfur compound metabolic process",34,-0.430002593090521,-2.66021465326261,0.00364963503649635,0.0391706789086702,0.0286013432416558,542,"tags=71%, list=28%, signal=52%","10331/80704/2180/2947/79094/55/641372/26227/4482/5167/84649/79625/4969/9027/122970/4958/80221/124975/189/1244/51268/2938/2939/3158"
"GO:0006814","BP","GO:0006814","sodium ion transport",34,-0.442843327074356,-2.73965396188849,0.00364963503649635,0.0391706789086702,0.0286013432416558,245,"tags=44%, list=13%, signal=39%","5349/389015/115584/23072/9058/142680/6559/6338/4842/6569/525/159963/6524/64849/10991"
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity",34,-0.495015063068515,-3.06241484474808,0.00364963503649635,0.0391706789086702,0.0286013432416558,304,"tags=53%, list=16%, signal=45%","9056/117247/634/116085/9390/9058/123264/23428/115019/11136/1244/6521/10864/153201/159963/64849/10991/9356"
"GO:0006163","BP","GO:0006163","purine nucleotide metabolic process",35,-0.425812133307959,-2.6526878666101,0.00366300366300366,0.0391706789086702,0.0286013432416558,410,"tags=54%, list=21%, signal=44%","641372/5138/5167/84649/4625/122970/5136/107/2819/2103/5313/80221/4842/51268/1339/6521/525/229/3158"
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus",35,-0.333852542018674,-2.07980590071486,0.00366300366300366,0.0391706789086702,0.0286013432416558,531,"tags=60%, list=27%, signal=44%","8639/2180/2947/134147/18/26227/5138/1728/5106/1555/445/1812/845/1393/54578/22977/1244/5105/2938/2939/54600"
"GO:0043434","BP","GO:0043434","response to peptide hormone",35,-0.384058198809378,-2.39257279058545,0.00366300366300366,0.0391706789086702,0.0286013432416558,526,"tags=69%, list=27%, signal=51%","8836/5350/760/5319/130399/4023/8614/7010/5167/5106/2692/5618/634/445/107/1393/245972/5313/3795/1244/3291/5105/6569/525"
"GO:0046700","BP","GO:0046700","heterocycle catabolic process",35,-0.528668063999641,-3.29345091212291,0.00366300366300366,0.0391706789086702,0.0286013432416558,454,"tags=71%, list=23%, signal=56%","8564/978/5138/5167/259/10841/4329/10840/1776/1610/7432/5136/51733/1807/8659/554235/2819/2103/5313/22977/23475/6521/58510/131405/229"
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity",49,-0.46006720414561,-3.16240543539443,0.0037593984962406,0.0391706789086702,0.0286013432416558,248,"tags=49%, list=13%, signal=44%","9056/117247/634/5349/116085/9390/9058/363/123264/23428/115019/142680/11136/6559/1244/6521/6569/10864/153201/159963/64849/10991/9376/9356"
"GO:0010876","BP","GO:0010876","lipid localization",49,-0.378859261444649,-2.60419907536569,0.0037593984962406,0.0391706789086702,0.0286013432416558,525,"tags=65%, list=27%, signal=49%","2180/57476/5319/130399/388323/335/124976/4023/5104/624/5167/8291/84649/1950/634/5322/64220/7274/440335/9066/123264/2167/1579/7069/255189/1244/3929/27329/5972/84647/8529/2168"
"GO:0048037","MF","GO:0048037","cofactor binding",49,-0.575565874363447,-3.95631906189608,0.0037593984962406,0.0391706789086702,0.0286013432416558,537,"tags=84%, list=28%, signal=62%","3040/8639/2947/84706/18/137902/3418/8564/2571/197257/8614/26227/1580/389434/259/219/213/1644/2875/4329/3039/80339/64850/1610/1555/6652/554235/8029/66002/2819/1579/284541/189/1586/4842/4051/51179/64902/3291/58510/8529"
"GO:1901699","BP","GO:1901699","cellular response to nitrogen compound",49,-0.299689189920935,-2.06000061424713,0.0037593984962406,0.0391706789086702,0.0286013432416558,433,"tags=51%, list=22%, signal=41%","3784/4023/2562/5138/5167/1644/5106/1131/2692/5618/6422/634/445/1812/845/4915/107/1393/245972/2819/5313/1128/5105/6569/525"
"GO:0006066","BP","GO:0006066","alcohol metabolic process",36,-0.43616558356936,-2.72633893513411,0.00377358490566038,0.0391706789086702,0.0286013432416558,440,"tags=61%, list=23%, signal=48%","7421/8912/8291/84649/219/5106/55586/5336/117283/125/6652/441282/8029/130/2819/57016/126/5105/27329/6569/8431/3158"
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process",36,-0.644372311718552,-4.02777612067436,0.00377358490566038,0.0391706789086702,0.0286013432416558,522,"tags=92%, list=27%, signal=68%","1158/84706/18/8564/2571/26227/4482/389434/1728/10841/1644/2875/4329/9056/1160/29968/1610/445/51733/339983/1807/8659/23428/189/4842/384/51268/64902/79814/58510/219595/3242/5053"
"GO:0016054","BP","GO:0016054","organic acid catabolic process",36,-0.622615697163764,-3.89178211382949,0.00377358490566038,0.0391706789086702,0.0286013432416558,466,"tags=83%, list=24%, signal=64%","18/8564/2571/197257/10841/51181/2875/4329/5106/10840/1610/122970/8659/6652/66002/1579/189/23475/4842/384/4051/51268/51179/64902/5105/58510/3242/5053/8529/2168"
"GO:0035690","BP","GO:0035690","cellular response to drug",36,-0.364631157849836,-2.27919890990426,0.00377358490566038,0.0391706789086702,0.0286013432416558,449,"tags=56%, list=23%, signal=43%","10715/3784/3791/5138/1728/1644/5106/1131/6422/445/1812/845/107/1393/1128/1244/5105/167127/5972/2168"
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process",36,-0.622615697163764,-3.89178211382949,0.00377358490566038,0.0391706789086702,0.0286013432416558,466,"tags=83%, list=24%, signal=64%","18/8564/2571/197257/10841/51181/2875/4329/5106/10840/1610/122970/8659/6652/66002/1579/189/23475/4842/384/4051/51268/51179/64902/5105/58510/3242/5053/8529/2168"
"GO:0000323","CC","GO:0000323","lytic vacuole",38,-0.337247535871001,-2.15223680682911,0.00378787878787879,0.0391706789086702,0.0286013432416558,473,"tags=66%, list=24%, signal=51%","10396/10279/8836/55/2028/3784/4935/5167/2719/10268/4969/1950/445/157310/4958/1393/9066/245972/2638/1113/8029/57016/7780/255189/220441"
"GO:0001822","BP","GO:0001822","kidney development",38,-0.38529907786588,-2.45889078145099,0.00378787878787879,0.0391706789086702,0.0286013432416558,506,"tags=61%, list=26%, signal=46%","760/5420/5125/2028/2297/7481/153572/7010/2719/793/6422/445/64220/2625/3237/7020/3975/4868/384/4311/6569/359/5972"
"GO:0005764","CC","GO:0005764","lysosome",38,-0.337247535871001,-2.15223680682911,0.00378787878787879,0.0391706789086702,0.0286013432416558,473,"tags=66%, list=24%, signal=51%","10396/10279/8836/55/2028/3784/4935/5167/2719/10268/4969/1950/445/157310/4958/1393/9066/245972/2638/1113/8029/57016/7780/255189/220441"
"GO:0005773","CC","GO:0005773","vacuole",43,-0.32950883134255,-2.17765835052717,0.00378787878787879,0.0391706789086702,0.0286013432416558,473,"tags=56%, list=24%, signal=43%","55/2028/3784/4935/5167/2719/112937/10268/4969/1950/445/157310/4958/1393/9066/245972/2638/1113/8029/57016/7780/255189/220441/525"
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport",38,-0.331113981623572,-2.11309386343027,0.00378787878787879,0.0391706789086702,0.0286013432416558,276,"tags=39%, list=14%, signal=35%","1950/7432/634/1812/152/64220/115584/9066/1113/123264/1244/4842/159963/359/5972"
"GO:0031967","CC","GO:0031967","organelle envelope",38,-0.328230975901419,-2.09469517887505,0.00378787878787879,0.0391706789086702,0.0286013432416558,525,"tags=61%, list=27%, signal=45%","2180/5350/65055/284439/127845/8564/197257/147/284723/5138/5730/4653/2692/1160/1610/445/339983/64102/6652/1339/58510/170392/5733"
"GO:0031975","CC","GO:0031975","envelope",38,-0.328230975901419,-2.09469517887505,0.00378787878787879,0.0391706789086702,0.0286013432416558,525,"tags=61%, list=27%, signal=45%","2180/5350/65055/284439/127845/8564/197257/147/284723/5138/5730/4653/2692/1160/1610/445/339983/64102/6652/1339/58510/170392/5733"
"GO:0044429","CC","GO:0044429","mitochondrial part",38,-0.515519283470379,-3.28992641458326,0.00378787878787879,0.0391706789086702,0.0286013432416558,525,"tags=79%, list=27%, signal=59%","2180/5350/65055/84706/284439/18/3418/8564/197257/284723/5138/219/4653/4329/5106/64850/1160/1610/445/339983/8659/6652/441282/80221/189/384/64902/1339/58510/3158"
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process",38,-0.444480748788124,-2.83657469875386,0.00378787878787879,0.0391706789086702,0.0286013432416558,616,"tags=74%, list=32%, signal=51%","54898/27233/3208/347736/116/2180/55/641372/5138/5167/84649/4625/122970/5136/107/116085/2819/2103/5313/80221/4842/51268/1339/6521/2538/525/229/3158"
"GO:0098656","BP","GO:0098656","anion transmembrane transport",38,-0.428440460520019,-2.73420923976361,0.00378787878787879,0.0391706789086702,0.0286013432416558,304,"tags=58%, list=16%, signal=50%","55089/83697/2562/1187/9056/117247/5349/64220/389015/3766/23428/115019/7069/11136/6559/6521/6569/153201/159963/64849/10991/9356"
"GO:0005768","CC","GO:0005768","endosome",42,-0.324419613545388,-2.12838189622444,0.00384615384615385,0.0391706789086702,0.0286013432416558,543,"tags=57%, list=28%, signal=42%","10279/8639/552/335/3784/3791/624/8291/57537/348174/5618/152/4915/7274/1393/25849/245972/8029/7780/554/4311/27329/6569/359"
"GO:0005975","BP","GO:0005975","carbohydrate metabolic process",48,-0.370101916439312,-2.51451643721801,0.00384615384615385,0.0391706789086702,0.0286013432416558,386,"tags=52%, list=20%, signal=43%","5167/8291/84649/219/51181/5106/112937/29906/1950/55586/6652/8972/54578/2819/2103/283310/5313/3795/5105/6521/27329/2538/6524/229/54600"
"GO:0015849","BP","GO:0015849","organic acid transport",48,-0.545184802547125,-3.70405038837726,0.00384615384615385,0.0391706789086702,0.0286013432416558,304,"tags=56%, list=16%, signal=49%","9056/117247/634/5322/64220/4915/9390/3766/9058/123264/2167/23428/115019/1579/7069/189/11136/255189/1244/153201/159963/64849/10991/84647/8529/2168/9356"
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity",48,-0.442350290028455,-3.00538048002,0.00384615384615385,0.0391706789086702,0.0286013432416558,186,"tags=38%, list=10%, signal=35%","115584/9058/245972/115019/146802/142680/6559/1244/6521/6569/10864/153201/159963/6524/64849/10991/9376/9356"
"GO:0042445","BP","GO:0042445","hormone metabolic process",42,-0.387715959200183,-2.54364284397223,0.00384615384615385,0.0391706789086702,0.0286013432416558,502,"tags=62%, list=26%, signal=47%","4803/335/5125/2028/7421/8614/8912/389434/84649/7038/2692/6716/51171/2625/125/441282/130/57016/5653/1586/4311/126/3291/1733/5972/54600"
"GO:0046942","BP","GO:0046942","carboxylic acid transport",48,-0.545184802547125,-3.70405038837726,0.00384615384615385,0.0391706789086702,0.0286013432416558,304,"tags=56%, list=16%, signal=49%","9056/117247/634/5322/64220/4915/9390/3766/9058/123264/2167/23428/115019/1579/7069/189/11136/255189/1244/153201/159963/64849/10991/84647/8529/2168/9356"
"GO:0051186","BP","GO:0051186","cofactor metabolic process",48,-0.574091040831646,-3.90044280915654,0.00384615384615385,0.0391706789086702,0.0286013432416558,537,"tags=79%, list=28%, signal=59%","3040/8836/2180/2947/79094/84706/137902/3418/8564/641372/259/84649/10841/51181/3039/10840/2878/9027/29968/27231/122970/9390/554235/8029/2819/2103/57016/5313/80221/124975/23475/51268/6521/2938/229/2939/8529/3158"
"GO:0006869","BP","GO:0006869","lipid transport",41,-0.393307436448378,-2.5512665624713,0.00386100386100386,0.0391706789086702,0.0286013432416558,276,"tags=66%, list=14%, signal=58%","10396/3990/2180/57476/5319/388323/335/124976/5104/624/1950/634/5322/64220/7274/9066/123264/2167/1579/7069/255189/1244/3929/5972/84647/8529/2168"
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity",41,-0.465854277169437,-3.02185600928146,0.00386100386100386,0.0391706789086702,0.0286013432416558,186,"tags=41%, list=10%, signal=38%","389015/115584/9058/115019/146802/142680/6559/6521/6569/10864/153201/159963/6524/64849/10991/9376/9356"
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process",41,-0.505350142137534,-3.27805375768639,0.00386100386100386,0.0391706789086702,0.0286013432416558,505,"tags=73%, list=26%, signal=55%","5319/552/84706/18/8564/2571/4023/26227/5730/2875/283985/29968/1950/634/445/5322/122970/51733/339983/2819/2103/5313/124975/189/255189/64902/6521/219595/229/5053"
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process",41,-0.505350142137534,-3.27805375768639,0.00386100386100386,0.0391706789086702,0.0286013432416558,505,"tags=73%, list=26%, signal=55%","5319/552/84706/18/8564/2571/4023/26227/5730/2875/283985/29968/1950/634/445/5322/122970/51733/339983/2819/2103/5313/124975/189/255189/64902/6521/219595/229/5053"
"GO:0072001","BP","GO:0072001","renal system development",41,-0.341945306057115,-2.21809593384597,0.00386100386100386,0.0391706789086702,0.0286013432416558,534,"tags=59%, list=28%, signal=43%","93649/760/5420/5125/2028/2297/7481/153572/7010/2719/793/6422/445/64220/2625/3237/7020/3975/4868/384/4311/6569/359/5972"
"GO:0003012","BP","GO:0003012","muscle system process",44,-0.355278782781731,-2.34776632648988,0.00387596899224806,0.0391706789086702,0.0286013432416558,534,"tags=64%, list=28%, signal=47%","93649/1264/6752/5350/18/3784/147/8912/624/51778/8291/4653/2702/1131/3768/1160/4625/342667/1812/152/845/70/1113/1674/221476/4842/384/5733"
"GO:0051345","BP","GO:0051345","positive regulation of hydrolase activity",44,-0.318903526364098,-2.10739001843655,0.00387596899224806,0.0391706789086702,0.0286013432416558,570,"tags=59%, list=29%, signal=43%","3208/4345/116/5319/552/4803/130399/335/338328/7481/6360/6401/9628/6300/6358/6422/5909/6363/5322/4915/100506742/54866/6356/55531/229/2168"
"GO:0006936","BP","GO:0006936","muscle contraction",40,-0.339624965806049,-2.17352683206295,0.00389105058365759,0.0391706789086702,0.0286013432416558,534,"tags=62%, list=28%, signal=46%","93649/1264/6752/5350/18/3784/147/8912/624/8291/2702/1131/3768/1160/4625/342667/1812/152/845/70/1113/1674/4842/384/5733"
"GO:0016323","CC","GO:0016323","basolateral plasma membrane",40,-0.480803333870646,-3.07703806353849,0.00389105058365759,0.0391706789086702,0.0286013432416558,477,"tags=60%, list=25%, signal=46%","338328/6580/3784/7010/5167/200958/1131/9056/117247/634/389015/150696/3766/123264/23428/57127/6521/10864/525/359/51458/10991/9376/9356"
